76,11-JUN-1984,DC-9-32,PK-GNE,Garuda,0.0,Jakarta-Kema...,,,A1
77,11-JUN-1984,Handley Page HPR-7 Herald 203,G-BBXI,Air UK,0.0,Bournemouth ...,,,O1
78,11-JUN-1984,MBB HFB-320 Hansa Jet,XC-TIJ,Baja California State Government,0.0,San Diego In...,,,O1
79,13-JUN-1984,DC-9-31,N964VJ,USAir,0.0,Detroit-Metr...,,,A2
80,16-JUN-1984,Ilyushin Il-18V,LZ-BEP,Balkan Bulgarian,0.0,Sana'a Inter...,,,A1
81,16-JUN-1984,Antonov An-2R,CCCP-02528,"Aeroflot, Ukraine",0.0,Odessa Region,,,A1
82,17-JUN-1984,Boeing 727-2J0,6Y-JMA,Air Jamaica,0.0,Toronto-Pear...,,,A2
83,21-JUN-1984,Antonov An-2R,CCCP-09612,"Aeroflot, Far East",0.0,"near Sivakovka, K...",,,A1
84,23-JUN-1984,BN-2A-8 Islander,F-BVTD,Delmotte Aviation,0.0,Ajaccio-Camp...,,,A1
85,25-JUN-1984,unknown,,CAAC,0.0,Fuzhou Yixu ...,,,H2
86,26-JUN-1984,Boeing 727,,Iran Air,0.0,Baghdad-Sadd...,,,H2
87,28-JUN-1984,Embraer EMB-110C Bandeirante,PP-SBC,TAM,18.0,near Rio das Ostr...,,,A1
88,??-JUN-1984,Antonov An-26,14-27,Cuban AF,,near Playa Baraco...,,,A1
89,03-JUL-1984,Antonov An-26,FAP-377,Peruvian AF,5.0,near Casapalca,,,A1
90,04-JUL-1984,Let L-410M,CCCP-67276,"Aeroflot, Yakutsk",0.0,Neryungri/Ch...,,,A1
91,05-JUL-1984,Airbus A300,,Indian Airlines,0.0,Lahore Airpo...,,,H2
92,05-JUL-1984,Antonov An-2R,CCCP-02878,"Aeroflot, Uralsk",3.0,Kustanai region,,,A1
93,11-JUL-1984,Embraer P-95 Bandeirulha (EMB-111A),7054,Brazilian AF,,"Recife, PE",,,U1
94,11-JUL-1984,Canadair CL-215,72201,Yugoslav AF,1.0,near Zadar,,,A1
95,12-JUL-1984,Lockheed C-141B Starlifter,64-0624,USAF,9.0,near Sigonella Na...,,,A1
96,13-JUL-1984,DHC-6 Twin Otter 300,7P-LAA,Lesotho Airways,0.0,Mokhotlong A...,,,A1
97,14-JUL-1984,Antonov An-2R,CCCP-40827,"Aeroflot, North Kavkaz",2.0,Krasnodar re...,,,A1
98,21-JUL-1984,DHC-6 Twin Otter 300,N43SP,SPIA,1.0,Tau Airport ...,,,A1
99,21-JUL-1984,Boeing 707-300,,MEA,0.0,Beirut Inter...,,,H2
0,03-JAN-1983,Canadair Challenger 600,N805C,A.E. Stanley Manufacturing Co.,2,near Hailey-Sun V...,,,A1
1,07-JAN-1983,Boeing 727,,Delta Air Lines,0,Boston-Logan...,,,H2
2,07-JAN-1983,Boeing 727-86,EP-IRA,Iran Air,0,Tehran-Mehra...,,,A1
3,09-JAN-1983,Convair CV-580-11-A,N8444H,Republic Airlines,1,Brainerd-Cro...,,,A2
4,11-JAN-1983,Lockheed 18 Lodestar,N520R,private,0,"Madison, GA",,,A1
5,11-JAN-1983,DC-8-54F,N8053U,United Airlines,3,Detroit-Metr...,,,A1
6,11-JAN-1983,Rockwell Sabreliner 65,N99S,Sun Oil Co,5,near Toronto Inte...,,,A1
7,12-JAN-1983,Lockheed L-1049G Super Constellatio,IN-316,Indian Navy,0,Mumbai (Bombay),,,A1
8,12-JAN-1983,BN-2A-21 Islander,,Indian AF,0,near Alleypey,,,A1
9,16-JAN-1983,Douglas DC-3C,TG-SAB,Unknown,0,"near Bay City, TX",,,A1
10,16-JAN-1983,Boeing 727-2F2,TC-JBR,THY,47,Ankara-Esenb...,,,A1
11,16-JAN-1983,Lockheed L-1329-25 JetStar II,5A-DAR,Libyan Government,2,near Tripoli,,,A1
12,18-JAN-1983,Shorts 330-200,HS-TS.,Thai Airways,0,Chiang Mai I...,,,H2
13,20-JAN-1983,Boeing 727,,Northwest Orient Airlines,1,Portland Int...,,,H2
14,20-JAN-1983,Boeing 707-300,,Alyemda,0,Djibouti Air...,,,H2
15,27-JAN-1983,Dornier Do 128-6MPA Turbo Skyservan,TJX-BO,Cameroon AF,,Douala Air Base,,,U1
16,28-JAN-1983,DHC-6 Twin Otter 200,T-83,LADE,0,Río Gallegos...,,,A2
17,28-JAN-1983,Boeing 747-237B,VT-EFO,Air-India,0,Delhi-Palam ...,,,A2
18,28-JAN-1983,Airbus A300B2-101,VT-EFV,Indian Airlines,0,Delhi-Palam ...,,,A2
19,03-FEB-1983,Antonov An-26,14-28,Cuban AF,,Playa Baraco...,,,A1
20,06-FEB-1983,Cessna 550 Citation II,N222WL,Weatherford Services.,0,Houston-Will...,,,A1
21,07-FEB-1983,Antonov An-2TP,CCCP-32320,"Aeroflot, North Kavkaz",0,Preobrazhens...,,,A1
22,13-FEB-1983,Learjet 35A,N482U,Upali Air,6,near Kuala Selang...,,,A1
23,13-FEB-1983,Lockheed C-130H Hercules,74-1693,USAF,6,Fayetteville...,,,A1
24,13-FEB-1983,Airbus A300B4-203,,TAA,0,"Melbourne, VIC",,,H2
25,15-FEB-1983,DHC-7-102,,Rio Airways,0,Nuevo Laredo...,,,H2
26,15-FEB-1983,Douglas DC-3,C-FBKX,Ontario Central Airlines,0,"Shamathawa, MB",,,A1
27,15-FEB-1983,DHC-6 Twin Otter 300,N361V,Sierra Pacific Airlines,0,near Hailey-Sun V...,,,A1
28,15-FEB-1983,Antonov An-12,,Soviet AF,5,Jalalabad Ai...,,,C1
29,17-FEB-1983,BN-2A-21 Islander,LN-MAF,Norving,,Båtsfjord Ai...,,,U1
30,18-FEB-1983,Tupolev Tu-134A,,CSA,1,Praha-Ruzyne...,,,H2
31,20-FEB-1983,Boeing 727-2L5,5A-DII,Libyan Arab Airlines,0,Malta-Luqa A...,,,H2
32,21-FEB-1983,Douglas C-47 (DC-3),FAC-651,Colombian AF,4,near Salento,,,A1
33,22-FEB-1983,Boeing 737-2A1C,PP-SNC,VASP,2,Manaus-Eduar...,,,A1
34,23-FEB-1983,Antonov An-2R,CCCP-84571,"Aeroflot, Ukraine",0,Cherkasy region,,,A1
35,24-FEB-1983,DHC-6 Twin Otter 300,TY-BBL,Air Benin,0,Koko,,,A1
36,27-FEB-1983,Boeing 727-276,VH-TBI,TAA,0,Adelaide Air...,,,A2
37,27-FEB-1983,Hawker Siddeley HS-121 Trident 2E,B-260,CAAC,0,Fuzhou Yixu ...,,,A1
38,07-MAR-1983,Antonov An-24V,LZ-AND,Balkan Bulgarian,1,Varna Airpor...,,,H2
39,10-MAR-1983,DHC-6 Twin Otter 300,YA-GAZ,Bakhtar Afghan,19,near Shashgow Ghazni,,,A1
40,11-MAR-1983,NAMC YS-11A-208,JA8693,Nihon Kinkyori Airways,0,Nakashibetsu...,,,A1
41,11-MAR-1983,DC-9-32,YV-67C,AVENSA,23,Barquisimeto...,,,A1
42,14-MAR-1983,Boeing 707-338C,5A-DJO,Jamahiriya Air Transport,5,near Sebha,,,A1
43,17-MAR-1983,BN-2A-3 Islander,EP-PAC,Pars Air,,,,,A1
44,18-MAR-1983,Douglas C-47E,FAP-356,Peruvian AF,5,Arequipa Air...,,,A1
45,18-MAR-1983,BN-2A-21 Defender,7Q-YAX,Malawi Police Force,,Chikala Hills,,,A1
46,24-MAR-1983,Antonov An-2V,CCCP-29367,"Aeroflot, Krasnoyarsk",0,"near Vanavara, Kr...",,,A1
47,27-MAR-1983,Boeing 737-2B1,C9-BAB,LAM,0,near Quelimane Ai...,,,A1
48,29-MAR-1983,Let L-410M,CCCP-67190,"Aeroflot, Georgia",6,Poti Airport,,,A1
49,30-MAR-1983,DHC-6 Twin Otter 300,5A-DCP,Libyan Ministry of Agriculture,0,Benghazi-Ben...,,,A1
50,30-MAR-1983,Learjet 25,N51CA,"Chatham Corp., op.for Hughes Charter Air",2,Newark Inter...,,,A1
51,01-APR-1983,DHC-6 Twin Otter 200,N922MA,Metroflight,0,Lawton Munic...,,,O1
52,01-APR-1983,Cessna 500 Citation I,N700CW,Winn Exploration,4,near Eagle Pass-W...,,,A1
53,04-APR-1983,Beech 200 Super King Air,F-BVRP,Total,8,near Guangzhou Ba...,,,A1
54,06-APR-1983,BN-2A-26 Islander,HP-945,Aviones de Panama,,,,,U1
55,07-APR-1983,BN-2A-8 Islander,N37MN,Munz Northern Airlines,2,"Selawik, AK",,,A1
56,12-APR-1983,Antonov An-26,CCCP-26686,"Aeroflot, Belarus",0,Minsk-1 Inte...,,,A1
57,14-APR-1983,Learjet 24D,N302EJ,Executive Jet Aviation,0,Puerto Vallarta,,,A1
58,15-APR-1983,Boeing 727-2F2,TC-JBG,THY,0,Athens-Ellin...,,,H2
59,16-APR-1983,BAe BAe-748-329 Srs. 2A LFD,EL-AIH,Air Liberia,8+ 9,near Khartoum-Civ...,,,A1
60,18-APR-1983,Fairchild C-119 Flying Boxcar,3182,Republic of China AF,,unknown,,,U1
61,19-APR-1983,Yakovlev Yak-40,CCCP-87291,"Aeroflot, Armenia",21,near Leninakan Ai...,,,A1
62,19-APR-1983,Kawasaki C-1,68-1015,JASDF,6,near Toba,,,A1
63,19-APR-1983,Kawasaki C-1,58-1009,JASDF,8,near Toba,,,A1
64,20-APR-1983,DHC-6 Twin Otter 310,G-STUD,Air Ecosse,0,Flotta Airpo...,,,A1
65,26-APR-1983,Cessna 500 Citation I,N22FM,Federal Mogul Corp.,0,Wichita-Mid-...,,,A1
66,26-APR-1983,BN-2A-9 Islander,HK-2687X,Aviones Ejecutivos,0,near Barranca de ...,,,A1
67,26-APR-1983,Shin Meiwa PS-1,5801,Japanese Navy,11,Iwakuni MCAS,,,A1
68,29-APR-1983,SE-210 Caravelle VI-R,HC-BAT,SAN,8,near Guayaquil-Si...,,,A1
69,29-APR-1983,BN-2A-21 Islander,PK-OBE,Airfast Indonesia,0,Landikma,,,A1
70,29-APR-1983,Antonov An-2T,CCCP-33093,"Aeroflot, Armenia",0,Tsaghkahovit,,,A1
71,30-APR-1983,Convair C-131F (CV-340),141010,US Navy,14,Jacksonville...,,,A1
72,30-APR-1983,Antonov An-2R,CCCP-62643,"Aeroflot, Latvia",0,near Cesis,,,A1
73,??-APR-1983,Hawker Siddeley HS-125-1A-522,C-FHLL,Gouvernement du Québec,,Montreal-St....,,,A1
74,01-MAY-1983,DC-8-63CF,,Capitol Airways,0,Havana-José ...,,,H2
75,04-MAY-1983,Douglas C-47B (DC-3),FAC-1126,SATENA,0,Cali-Palmase...,,,A1
76,04-MAY-1983,Antonov An-2R,CCCP-35637,"Aeroflot, Lithuania",0,Kaunas,,,A1
77,05-MAY-1983,Hawker Siddeley HS-121 Trident 2E,B-296,CAAC,0,Chunchon Air...,,,H2
78,05-MAY-1983,Fairchild C-123K Provider,L4K-12/18,Thai AF,30,near Nakhon Sawan...,,,A1
79,05-MAY-1983,Lockheed L-1011 TriStar 1,N334EA,Eastern Air Lines,0,Miami Intern...,,,A2
80,06-MAY-1983,Antonov An-26,01,Soviet AF,33,near Klyuchi Air ...,,,A1
81,08-MAY-1983,Fairchild C-119F Flying Boxcar,N13626,Supra Int.,0,River Kagoak...,,,A1
82,09-MAY-1983,Antonov An-2TP,CCCP-02515,"Aeroflot, Tajikistan",0,near Tavil-Dara,,,A1
83,11-MAY-1983,Convair CV-880,N880SR,Groth Air,,Mexico City-...,,,O1
84,11-MAY-1983,Antonov An-2R,CCCP-70057,"Aeroflot, Kazakstan",0,near Blagodarnoye...,,,A1
85,12-MAY-1983,DC-8-63CF,,Capitol Airways,0,Havana-José ...,,,H2
86,14-MAY-1983,DHC-6 Twin Otter 100,C-FVTL,Simpson Air,0,Calgary Inte...,,,O1
87,14-MAY-1983,UC-1A Otter (DHC-3),-,private,0,Calgary Inte...,,,O1
88,15-MAY-1983,Antonov An-2R,CCCP-02877,"Aeroflot, West Siberia",0,"Kubitet, Tya...",,,A1
89,17-MAY-1983,Lockheed P-3B Orion,152733,US Navy,0,Barbers Poin...,,,A1
90,18-MAY-1983,Learjet 25B,D-CDPD,Air Traffic Executive Jet,3,near Scotland,,,A1
91,18-MAY-1983,BN-2 Islander,D-IOLT,FLN,,Schleswig Ai...,,,U1
92,19-MAY-1983,Boeing 727,,Eastern Air Lines,0,Havana-José ...,,,H2
93,20-MAY-1983,Shorts 330-100,N935MA,Metro Airlines,0,Beaumont Mun...,,,O1
94,25-MAY-1983,Antonov An-2R,CCCP-62626,"Aeroflot, North Kavkaz",0,"near Shiryaiski, ...",,,A1
95,29-MAY-1983,Antonov An-26,T-202,Angolan AF,0,Cangamba Air...,,,A1
96,01-JUN-1983,Boeing 720-023B,OD-AFO,MEA,0,Beirut Inter...,,,O1
97,02-JUN-1983,Fokker F-28 Fellowship 3000RC,PK-GFV,Garuda,3,Bandar Lampu...,,,A1
98,02-JUN-1983,DC-9-32,C-FTLU,Air Canada,23,Cincinnati/N...,,,A1
99,03-JUN-1983,DC-10-30,PH-DTE,KLM,0,Panama City-...,,,A2
0,02-JAN-1982,Beech UC-12B Huron,161189,US Navy,1,near Pensacola Re...,,,A1
1,07-JAN-1982,Boeing 727-114,HK-2637,Aerotal Colombia,0,Barranquilla...,,,H2
2,07-JAN-1982,Let L-410M,CCCP-67290,"Aeroflot, Georgia",18,near Gelendzhik,,,A1
3,08-JAN-1982,Swearingen SA227-AC Metro III,HB-LNB,Crossair,0,Zürich-Klote...,,,A2
4,11-JAN-1982,Learjet 25XR,HZ-GP5,Redec Aviation,2,near Narsarsuaq,,,A1
5,13-JAN-1982,Boeing 737-222,N62AF,Air Florida,74+ 4,near Washington-N...,,,A1
6,14-JAN-1982,Antonov An-26,,Ethiopian AF,73,near Addis Ababa,,,A1
7,16-JAN-1982,Yakovlev Yak-40,CCCP-87902,"Aeroflot, Kazakstan",0,Shevchenko,,,A1
8,17-JAN-1982,Convair CV-440-75,N21DR,Island Airlines Hawaii,0,Pearl Harbor...,,,A1
9,18-JAN-1982,Convair HC-131A (CV-240),5786,US Coast Guard,0,Corpus Chris...,,,A1
10,19-JAN-1982,Canadair CL-44D4-1,HC-BHS,AECA,0,Miami Intern...,,,A1
11,21-JAN-1982,Douglas DC-3A,N211TA,Tursair,0,Opa-locka Ai...,,,A1
12,21-JAN-1982,Douglas C-54E (DC-4),49148,French Navy,7,near Noumea-Tonto...,,,A1
13,23-JAN-1982,DC-10-30CF,N113WA,World Airways,2,Boston-Logan...,,,A1
14,25-JAN-1982,Antonov An-24RV,YR-BMD,Tarom,7,Constanta Ai...,,,A1
15,25-JAN-1982,Antonov An-2R,HA-MBI,Ministry for Agriculture and Nutrition,,Bácsbokod,,,A1
16,26-JAN-1982,Boeing 707-348C,7O-ACJ,Alyemda,0,Damascus Int...,,,C1
17,27-JAN-1982,Boeing 727-114,HK-2637X,Aerotal Colombia,0,"Bogotá, Cali",,,H2
18,01-FEB-1982,Beech 99,N451C,Pilgrim Airlines,0,"Groton, CT",,,A1
19,02-FEB-1982,Boeing 737-200,,Air Florida,0,Havana,,,H2
20,03-FEB-1982,Nord 2501 Noratlas,140,French AF,36,Mount Garbi,,,A1
21,04-FEB-1982,Beech 200 Super King Air,YV-426P,Unknown,,Caracas,,,A1
22,05-FEB-1982,Canadair CL-44D4-2,TR-LVO,Affretair,0,Salisbury Ai...,,,O1
23,06-FEB-1982,Fairchild C-123J Provider,,South Korea AF,53,near Jeju (Cheju)...,,,A1
24,07-FEB-1982,Fairchild C-119 Flying Boxcar,,Indian AF,23,near Jammu,,,A1
25,09-FEB-1982,DC-8-61,JA8061,JAL,24,Tokyo-Haneda...,,,A1
26,09-FEB-1982,Douglas C-47A (DC-3),RP-C141,Trans Air Services,3,Mt. Ipao,,,A1
27,11-FEB-1982,Antonov An-26,26264,Vietnam People's Air Force,1,within Prachinburi,,,C1
28,11-FEB-1982,Let L-410M,CCCP-67237,"Aeroflot, Yakutsk",0,Batagay Airport,,,O1
29,13-FEB-1982,Boeing 727-200,,Braniff Airways,0,Amarillo Int...,,,H2
30,16-FEB-1982,NAMC YS-11A-621,N169RV,Reeve Aleutian Airways,0,near King Salmon ...,,,A2
31,19-FEB-1982,Douglas DC-6BF,HK-1706,LAC Colombia,4,near Subachoque,,,A1
32,20-FEB-1982,BN-2A-9 Islander,G-BBRP,Army Parachute Association,0,"Netheravon, ...",,,A1
33,21-FEB-1982,DHC-6 Twin Otter 100,N127PM,Pilgrim Airlines,1,Scituate Res...,,,A1
34,24-FEB-1982,Boeing 707-300,,Kuwait Airways,0,Beirut Inter...,,,H2
35,26-FEB-1982,Boeing 737-2R8C,5H-ATC,Air Tanzania,0,"Nairobi, Jed...",,,H2
36,01-MAR-1982,Boeing 727,,United Airlines,0,Miami Intern...,,,H2
37,03-MAR-1982,BN-2A-27R Islander,HC-BFJ,ATESA,,,,,U1
38,07-MAR-1982,Lockheed C-141B Starlifter,67-0017,USAF,0,Columbia-McE...,,,O1
39,10-MAR-1982,BN-2A-20 Islander,P2-HAC,Heron Air Charter,,,,,U1
40,11-MAR-1982,DHC-6 Twin Otter 300,LN-BNK,Widerøes Flyveselskap,15,near Gamvik,,,A1
41,13-MAR-1982,Boeing KC-135A,57-1489,USAF,4,near Phoenix-Luke...,,,A1
42,15-MAR-1982,Antonov An-26,53,Soviet Navy,9,near Anapa Airpor...,,,A1
43,17-MAR-1982,Airbus A300B4-203,F-BVGK,Air France,0,Sana'a Inter...,,,A1
44,17-MAR-1982,BN-2A-21 Islander,3003,Philippine AF,,,,,U1
45,19-MAR-1982,Boeing KC-135A,58-0031,USAF,27,"Greenwood, IL",,,A1
46,20-MAR-1982,Fokker F-28 Fellowship 1000,PK-GVK,Garuda,27,Bandar Lampu...,,,A1
47,21-MAR-1982,Lockheed L-188AF Electra,N5504,Zantop,0,Macon-Lewis ...,,,O1
48,21-MAR-1982,Lockheed L-188AF Electra,N5516,Zantop,0,Macon-Lewis ...,,,O1
49,26-MAR-1982,Dornier 228-100,D-IFNS,Dornier,3,near Igenhausen,,,A1
50,26-MAR-1982,Vickers 745D Viscount,HK-2382,Aeropesca Colombia,21,near Quétame,,,A1
51,??-MAR-1982,Douglas C-117D (DC-3),N117RR,Foreman Flying Service,,unknown,,,U1
52,05-APR-1982,Boeing 727,,Delta Air Lines,0,Havana-José ...,,,H2
53,11-APR-1982,Lockheed L-100-20 Hercules,C-FPWK,Northwest Territorial Airways,0,Paulatuk Air...,,,O1
54,11-APR-1982,Antonov An-2T,CCCP-62489,"Aeroflot, Yakutsk",,,,,A1
55,13-APR-1982,Lockheed C-130H Hercules,74-1678,USAF,27,near Gevenlik,,,A1
56,14-APR-1982,Swearingen SA226-TC Metro II,ZS-KYA,Magnum Airlines,0,,,,A1
57,17-APR-1982,A.W. AW-650 Argosy 102,G-APRN,Air Bridge Carriers,0,Belfast Inte...,,,A1
58,22-APR-1982,Antonov An-24V,YI-AEO,Iraqi Airways,,,,,A1
59,24-APR-1982,Antonov An-12B,CCCP-11107,"Aeroflot, International",0,Novyj Urengo...,,,A1
60,26-APR-1982,Hawker Siddeley HS-121 Trident 2E,B-266,CAAC,112,near Yangsuo,,,A1
61,28-APR-1982,DHC-7-102,HR-AND,ANHSA,0,Havana-José ...,,,H2
62,29-APR-1982,Lockheed C-130H Hercules,HC-BEF/FAE74,Ecuador Air Force,7,near Quito-Marisc...,,,A1
63,30-APR-1982,Antonov An-24V,SP-LTG,LOT,0,Berlin-Tempe...,,,H2
64,01-MAY-1982,Douglas DC-7B,N823D,Kinney Air Tankers,,Glendive-Daw...,,,O1
65,01-MAY-1982,BN-2A-27 Islander,VP-FAY,FIGAS,0,Port Stanley...,,,C1
66,03-MAY-1982,Gulfstream American G-1159 Gulfstre,7T-VHB,Algerian Government,14,Qotur,,,C1
67,03-MAY-1982,Shorts SC.7 Skyvan 3M-400,PA-54,Argentine Coast Guard,0,Port Stanley...,,,O1
68,03-MAY-1982,Shorts SC.7 Skyvan 3M-400,PA-50,Argentine Coast Guard,0,Port Stanley...,,,O1
69,05-MAY-1982,Convair CV-440,CP-1725,T.A. Unidos,0,La Paz-El Al...,,,A1
70,06-MAY-1982,Learjet 23,N100TA,IBEX Corp.,4,"near Savannah, GA...",,,A1
71,07-MAY-1982,Douglas C-47A (DC-3),C-FQHF,Kenn Borek Air,0,Calgary Inte...,,,A1
72,07-MAY-1982,Antonov An-2,CCCP-02183,"Aeroflot, West Siberia",5,near Tashtagol,,,A1
73,09-MAY-1982,DHC-7-103,7O-ACK,Alyemda,23,near Aden Interna...,,,A1
74,10-MAY-1982,Curtiss C-46F,YN-BRG,Aeronica,0,Puerto Limón...,,,H2
75,11-MAY-1982,Antonov An-2R,CCCP-07399,"Aeroflot, Ukraine",0,Sputendorf,,,A1
76,11-MAY-1982,Antonov An-2TP,HA-ANL,Hungarian Defense Association,9,Hármashatárhegy,,,A1
77,12-MAY-1982,Lockheed C-130E Hercules,64-0543,USAF,7,"Judsonia, AR",,,A1
78,12-MAY-1982,Douglas DC-3 Hiper,HK-140,Transamazonica Colombia,0,Miraflores,,,A2
79,12-MAY-1982,Antonov An-24T,11,Soviet AF,5,near Petrovsk Air...,,,A1
80,15-MAY-1982,Martin 4-0-4,N40445,private,0,"Madera, CA",,,A1
81,15-MAY-1982,DHC-6 Twin Otter 300,C-GKBO,"Kenn Borek Air, op.for Panarctic Oils",0,North Pole,,,A1
82,16-MAY-1982,DHC-6 Twin Otter 200,N103AQ,"Kodiak Aviation, op.for Wien Air Alaska",0,"Hooper Bay, AK",,,A1
83,16-MAY-1982,Learjet 25B,PT-KZY,TAM,0,Uberaba Airp...,,,A1
84,18-MAY-1982,Douglas DC-3C,HK-1503,Taxi Aéreo del Guaviare,0,Villavicenci...,,,H2
85,19-MAY-1982,Cessna 551 Citation II/SP,D-IJHM,Hurler Flugdienst,8,near Kassel-Calde...,,,A1
86,21-MAY-1982,BAC One-Eleven,,Philippine Air Lines,0,Cebu Airport...,,,H2
87,22-MAY-1982,Learjet 23,N808JA,Jet America Int.,0,Sarasota-Bra...,,,O1
88,22-MAY-1982,Embraer EMB-110P Bandeirante,PT-GKC,Rio Sul,0,near Florianópoli...,,,A1
89,25-MAY-1982,Boeing 737-2A1,PP-SMY,VASP,2,Brasilia Int...,,,A1
90,27-MAY-1982,Boeing 727-2B6,,RAM,0,Tunis-Cartha...,,,H2
91,29-MAY-1982,Morane Saulnier MS.760 Paris I,96,French AF,,Biarritz (BIQ),,,A1
92,29-MAY-1982,Embraer EMB-110P1 Bandeirante,HK-2743,TAVINA,0,near Barranquilla...,,,A1
93,31-MAY-1982,Yakovlev Yak-40,CCCP-87485,"Aeroflot, North Kavkaz",0,Dnepropetrov...,,,A1
94,01-JUN-1982,Lockheed C-130H Hercules,TC-63,Argentine AF,7,near Pebble Island,,,C1
95,01-JUN-1982,Fairchild C-123J Provider,56-4391,South Korea AF,53,near Seoul-Seongn...,,,A1
96,02-JUN-1982,DC-9-32,C-FTLY,Air Canada,0,Montreal-Dor...,,,O1
97,02-JUN-1982,IAI Arava 201,FAC-951,Colombian AF,0,Rondon Airpo...,,,A1
98,03-JUN-1982,Antonov An-2R,CCCP-40736,"Aeroflot, Far East",0,Polevoye,,,A1
99,04-JUN-1982,Antonov An-2R,SP-WCF,WSK Okecie,,Zegrze Pomor...,,,U1
0,06-JAN-1981,Tupolev Tu-134B,CCCP-65698,"Aeroflot, Latvia",0.0,Adler/Sochi ...,,,A1
1,08-JAN-1981,Boeing 720-047B,AP-AXK,PIA,0.0,Karachi Inte...,,,A1
2,08-JAN-1981,Lockheed L-188A Electra,HR-SAW,SAHSA,6.0,near Guatemala Ci...,,,A1
3,08-JAN-1981,Douglas C-47B (DC-3),HEK-15,Turkish AF,,Izmir-Cigli ...,,,A1
4,10-JAN-1981,Antonov An-24V,SP-LTB,LOT,0.0,Warszawa-Oke...,,,H2
5,10-JAN-1981,Douglas DC-3,VT-AUR,Maharashtra Government,0.0,Karad Airport,,,A2
6,11-JAN-1981,Douglas C-47A (DC-3),ET-AGW,Ethiopian Airlines,0.0,Bahar Dar Ai...,,,A1
7,12-JAN-1981,Douglas DC-3D,N137H,Sun Valley,,Agua Negro R...,,,A1
8,14-JAN-1981,Bristol 170 Freighter 31E,ZK-CAM,SAFE Air,0.0,Blenheim-Woo...,,,A1
9,14-JAN-1981,Lockheed C-130E Hercules,69-6581,USAF,9.0,Ramstein AFB...,,,A1
10,15-JAN-1981,DC-8-61,N913R,"Saudi Arabian, lsf ONA",0.0,Luxembourg-F...,,,O1
11,15-JAN-1981,Breguet SP-13A Atlantic,255,Dutch Navy,3.0,near Inner Hebrides,,,A1
12,18-JAN-1981,Lockheed P-3A Orion,152161,US Navy,0.0,Whidbey Isla...,,,A1
13,18-JAN-1981,Shorts SC.7 Skyvan 3-100,8R-GFF,Guyana CAA,4.0,within Kamoa Mountains,,,A1
14,20-JAN-1981,Beech 99A,N390CA,Cascade Airways,7.0,near Spokane Inte...,,,A1
15,21-JAN-1981,Cessna 500 Citation I,N501GP,Georgia Pacific Corp.,5.0,Bluefield-Me...,,,A1
16,28-JAN-1981,Douglas DC-3,PP-ZNU,Sudene,0.0,"Petrolina, PE",,,A1
17,03-FEB-1981,DC-10-30,AP-AXE,PIA,0.0,Karachi Inte...,,,O1
18,05-FEB-1981,Lockheed L-1011 TriStar,,Eastern Air Lines,0.0,San Juan-Isl...,,,H2
19,06-FEB-1981,Boeing 727,,Avianca,0.0,Cúcuta,,,H2
20,07-FEB-1981,Tupolev Tu-104A,CCCP-42332,Soviet Navy,50.0,near Leningrad,,,A1
21,10-FEB-1981,Curtiss C-46D,CP-1588,T.A. Universal,0.0,Caravani,,,U1
22,11-FEB-1981,Lockheed L-1329 JetStar 731,N520S,Texasgulf Aviation,8.0,Westchester ...,,,A1
23,11-FEB-1981,Morane Saulnier (FMA) MS.760A Paris,E-218,Argentine AF,2.0,"near Mendoza, MD",,,A1
24,12-FEB-1981,Ilyushin Il-14T,CCCP-04188,"Aeroflot, Central Region",2.0,Krenkel Stat...,,,A1
25,13-FEB-1981,Boeing 737-2A8,VT-EAI,Indian Airlines,0.0,Madras Airpo...,,,A2
26,17-FEB-1981,Boeing 737-293,N468AC,Air California,0.0,Santa Ana-Jo...,,,A1
27,18-FEB-1981,Let L-410M,CCCP-67273,"Aeroflot, Yakutsk",,,,,O1
28,24-FEB-1981,Embraer EMB-110P Bandeirante,PT-GLB,VOTEC,11.0,Belém Airpor...,,,A1
29,26-FEB-1981,Lockheed MC-130E Combat Talon I,64-0564,USAF,23.0,near Tabones Island,,,A1
30,27-FEB-1981,DHC-6 Twin Otter 300,C-FCSV,Canadian DoT,2.0,"Galt, ON",,,A1
31,02-MAR-1981,Douglas C-47B (DC-3),HK-2497,LANSA,0.0,near Anapoima,,,A2
32,02-MAR-1981,Boeing 720-030B,AP-AZP,PIA,1.0,"Kabul, Damascus",,,H2
33,02-MAR-1981,Canadair CL-215,UD.13-02,Spanish AF,4.0,Pantano de B...,,,A1
34,05-MAR-1981,Boeing 727,,Continental Air Lines,0.0,Los Angeles ...,,,H2
35,08-MAR-1981,Antonov An-24T,CCCP-46280,"Aeroflot, Central Region",0.0,near Kursk-Vostoc...,,,A1
36,10-MAR-1981,Breguet 1150 Atlantic,29,French Navy,18.0,near Moroni-Princ...,,,A1
37,10-MAR-1981,Embraer C-95 Bandeirante (EMB-110),2168,Brazilian AF,,Rio de Janei...,,,A1
38,11-MAR-1981,Fokker F-28 Fellowship 2000,9G-ACA,Ghana Airways,0.0,Accra-Kotoka...,,,A1
39,15-MAR-1981,DHC-6 Twin Otter 300,C-FDHT,Bradley Air Services,0.0,Station Nord,,,U1
40,15-MAR-1981,Boeing RC-135S Cobra Ball II,61-2664,USAF,6.0,"Shemya AFB, ...",,,A1
